GeneID,Length,TPM,Gene,d
UCP3,2277,2.6980753186713607e-19,UCP3,9.746157986209827e-05
UEVLD,4207,6.506486987632127e-18,UEVLD,0.00011941607107127371
UFC1,888,9.679840186570912e-18,UFC1,7.119805458977797e-05
UFC1,888,9.691935527069628e-18,UFC1,7.122769716854407e-05
UFD1,1791,9.703408716686149e-17,UFD1,0.0001269128074715001
UFD1-AS1,2097,8.675685985973838e-19,UFD1-AS1,9.475671637908585e-05
UFL1,4226,7.257028762689757e-18,UFL1,0.00011958687185364533
UFL1-AS1,3477,2.381164748744065e-20,UFL1-AS1,0.00011196354302742373
UFM1,3168,1.1348780156017917e-17,UFM1,0.00010862752040983255
UFM1P1,248,5.973972721626044e-21,UFM1P1,4.648757482628726e-05
UFM1P2,263,2.3904738486087202e-20,UFM1P2,4.7412388724559214e-05
UFM1P3,253,5.9761832255737865e-21,UFM1P3,4.680368633684636e-05
UFSP1,995,6.841315776338907e-19,UFSP1,7.398060418282212e-05
UFSP1,995,6.841315776338907e-19,UFSP1,7.398060418282212e-05
UFSP2,2361,4.751763054526442e-18,UFSP2,9.850187187985538e-05
UGCG,3959,1.3563125002949187e-17,UGCG,0.00011695611165253085
UGDH,3037,1.984734183062739e-17,UGDH,0.00010709105402008872
UGDH-AS1,2787,4.782967629248859e-19,UGDH-AS1,0.00010415498471254179
UGGT1,10761,6.395658620121008e-17,UGGT1,0.00016334597324135552
UGP2,2150,6.547129642927766e-17,UGP2,0.00012124817959418446
UGT1A1,2361,8.566024064151195e-21,UGT1A1,0.00011110246061026223
UGT1A10,2409,5.965898099861081e-21,UGT1A10,9.914469066971541e-05
UGT1A11P,849,5.9569099273885116e-21,UGT1A11P,6.999625848366489e-05
UGT1A12P,853,5.964034909899162e-21,UGT1A12P,7.013395350204425e-05
UGT1A13P,762,5.9645422729054274e-21,UGT1A13P,6.754750038968477e-05
UGT1A2P,866,5.9557337586980735e-21,UGT1A2P,7.045572811785244e-05
UGT1A3,2431,5.9699193491106765e-21,UGT1A3,9.94679252617503e-05
UGT1A4,2431,5.972907257721119e-21,UGT1A4,9.948451685952073e-05
UGT1A5,2431,5.970018691340695e-21,UGT1A5,9.946847698951095e-05
UGT1A6,2455,5.970064180526015e-21,UGT1A6,9.979499265776464e-05
UGT1A7,2371,5.967409380954798e-21,UGT1A7,9.862894340347001e-05
UGT1A8,2409,5.9654662560118874e-21,UGT1A8,9.914229840302276e-05
UGT1A9,2371,5.9681223740919405e-21,UGT1A9,9.863287134800776e-05
UGT2A1,2653,5.952884906008107e-21,UGT2A1,0.00010231048977461652
UGT2A2,2568,5.9572089000075726e-21,UGT2A2,0.00010123045792446272
UGT2A3,2965,5.983858123511926e-21,UGT2A3,0.00010635728608821362
UGT2A3P7,734,5.967412316444696e-21,UGT2A3P7,6.672049921990733e-05
UGT2B10,1931,8.505305396071739e-21,UGT2B10,0.00010365477511339406
UGT2B11,2105,5.968617049255311e-21,UGT2B11,9.479974959075017e-05
UGT2B15,2112,6.033265041481321e-21,UGT2B15,9.524613419965569e-05
UGT2B17,2481,5.967223461009508e-21,UGT2B17,0.0001001301669712268
UGT2B24P,1597,5.969862813854785e-21,UGT2B24P,8.646791909476623e-05
UGT2B25P,1586,5.9703048170069635e-21,UGT2B25P,8.62710626786699e-05
UGT2B26P,1613,5.964720167452213e-21,UGT2B26P,8.673080927724219e-05
UGT2B27P,588,1.644541297967988e-20,UGT2B27P,8.687722794183346e-05
UGT2B28,1857,5.973303840660232e-21,UGT2B28,9.094400764505424e-05
UGT2B29P,973,5.968000620184404e-21,UGT2B29P,7.329581051436841e-05
UGT2B7,1888,5.9734747154014484e-21,UGT2B7,9.14481501818425e-05
UGT3A1,4918,6.055981661967612e-21,UGT3A1,0.00012640267854869682
UGT3A2,2342,5.9535182458168074e-21,UGT3A2,9.814890188430733e-05
UGT8,3733,8.237737442785154e-18,UGT8,0.00011466912632862185
UHMK1,8524,6.938543904994267e-17,UHMK1,0.00015094680112889562
UHRF1,3898,4.414815941692169e-17,UHRF1,0.00012049659813226597
UHRF2,3576,6.5515921098157534e-18,UHRF2,0.00011472941845958414
UHRF2P1,2387,5.988434684214633e-21,UHRF2P1,9.896626124378511e-05
UICLM,2274,5.984666999213826e-21,UICLM,9.735884250324257e-05
UIMC1,2574,1.5393642336985243e-17,UIMC1,0.00010157244099161617
ULBP1,3211,5.970871314360621e-21,ULBP1,0.0001091418365199986
ULBP2,1335,2.7723352130604368e-18,ULBP2,8.136025138930859e-05
ULBP3,3111,7.933853218113456e-18,ULBP3,0.00010799035833926985
ULK1,5322,4.990584147298409e-18,ULK1,0.00012915322156176222
ULK2,9149,1.341688339552136e-18,ULK2,0.00015466053329304133
ULK3,2580,1.0761900743677676e-17,ULK3,0.0001061532361534608
ULK4,4294,2.357859003196246e-18,ULK4,0.00012023369029961326
ULK4P1,503,5.9694059112752945e-21,ULK4P1,5.8829923528077914e-05
ULK4P2,492,5.971537931629417e-21,ULK4P2,5.840486410477436e-05
ULK4P3,440,5.9745311210963704e-21,ULK4P3,5.6279567738234166e-05
UMAD1,2232,4.429300973138429e-18,UMAD1,9.875792715583135e-05
UMLILO,575,5.956916016023771e-21,UMLILO,6.146978475301323e-05
UMOD,2315,6.2240852268813415e-21,UMOD,9.922949027576345e-05
UMODL1,4879,4.727294559980891e-20,UMODL1,0.00013073154663426222
UMODL1-AS1,2141,5.9716863187641234e-21,UMODL1-AS1,9.53534629272199e-05
UMPS,6652,2.4457479280589276e-17,UMPS,0.00013914531703497368
UNC119,1379,3.7182441731410785e-17,UNC119,0.00011929511450555123
UNC119B,4381,1.2913717855911144e-17,UNC119B,0.00012108448854520893
UNC13A,9985,2.7640555322903448e-18,UNC13A,0.0001595254166977722
UNC13B,14600,9.90710833344541e-18,UNC13B,0.00018089407331886283
UNC13C,8880,6.206501900219861e-21,UNC13C,0.00015518576134615524
UNC13D,4080,2.545431641870673e-17,UNC13D,0.00012106318236560488
UNC45A,3252,2.9767653223536916e-17,UNC45A,0.00011764048025837713
UNC45B,5668,5.9895994409835984e-21,UNC45B,0.00013204069212217038
UNC50,1133,1.3113755235260671e-17,UNC50,9.582579197417888e-05
UNC5A,3733,1.6395491843396885e-19,UNC5A,0.00011686961558715175
UNC5B,6841,6.757950770283761e-18,UNC5B,0.00014051325961567573
UNC5B-AS1,717,2.0834656609699291e-19,UNC5B-AS1,6.614713996797519e-05
UNC5C-AS1,3329,6.574004600213655e-20,UNC5C-AS1,0.0001104966105264345
UNC5CL,3156,3.2887436429824717e-19,UNC5CL,0.00010856754747432742
UNC5D,9149,5.00856727570359e-19,UNC5D,0.0001546563902958222
UNC79,9100,5.418155435087857e-20,UNC79,0.00015487525435643255
UNC80,13917,2.510423038543947e-19,UNC80,0.0001780107928960116
UNC93A,2111,2.982915714417198e-20,UNC93A,9.487497083766697e-05
UNC93B1,2294,1.0752640748998987e-17,UNC93B1,9.763797026690581e-05
UNC93B2,730,6.012305119505368e-21,UNC93B2,6.67656696533947e-05
UNC93B3,687,5.999326262074156e-21,UNC93B3,6.53810148882592e-05
UNC93B4,747,6.002294880596834e-21,UNC93B4,6.724260991513545e-05
UNC93B5,699,1.8008110364329816e-20,UNC93B5,6.577183217215541e-05
UNC93B6,690,9.919351786388946e-21,UNC93B6,7.742407869560743e-05
UNC93B7,705,6.000396385473591e-21,UNC93B7,6.595103329945916e-05
UNC93B8,705,6.005086747839933e-21,UNC93B8,6.596821292449652e-05
UNCX,2091,5.3916671423587666e-20,UNCX,9.470584510354142e-05
UNG,2048,3.885261014987969e-17,UNG,0.00010506758110864927
UNGP1,1261,5.961613204242e-21,UNGP1,7.988370740765878e-05
UNGP3,675,2.9945843969807295e-20,UNGP3,6.496139767229036e-05
UNK,3890,6.3302481416994476e-18,UNK,0.00011639206594874314
UNKL,5250,1.2082876903763733e-17,UNKL,0.0001286756478742577
UOX,915,1.0935902540928952e-20,UOX,8.787334530833491e-05
UPB1,3823,7.181175667909087e-20,UPB1,0.00011576344770909405
UPF1,5321,3.5507756572421615e-17,UPF1,0.0001293928591011401
UPF2,5168,2.4053743297932872e-17,UPF2,0.00013129970588085833
UPF3A,2370,1.1423715810115666e-17,UPF3A,9.933552043443334e-05
UPF3AP1,1126,6.660553283617464e-20,UPF3AP1,7.732452410954565e-05
UPF3AP2,1132,8.47898715326824e-20,UPF3AP2,7.746747034087654e-05
UPF3AP3,769,5.46022681605002e-20,UPF3AP3,6.813915701220905e-05
UPF3B,2343,1.741692851727099e-18,UPF3B,9.856300219515722e-05
UPK1A,1265,1.3087058239911185e-19,UPK1A,7.991013757042512e-05
UPK1A-AS1,808,6.617493277620694e-20,UPK1A-AS1,6.907739953085742e-05
UPK1B,2028,6.555513178803317e-20,UPK1B,9.358205371907511e-05
UPK2,934,6.087240369334083e-21,UPK2,7.278150428495633e-05
UPK3A,1084,5.962047266931377e-21,UPK3A,7.595799352306474e-05
UPK3B,1516,2.654324467108378e-20,UPK3B,9.688931913827898e-05
UPK3BL1,1342,5.96135280428849e-21,UPK3BL1,8.155758648781443e-05
UPK3BL2,1350,4.829346736027135e-19,UPK3BL2,8.172299936593625e-05
UPK3BL3P,793,2.0281911806806857e-19,UPK3BL3P,6.845412734971285e-05
UPK3BP1,509,5.969924198368694e-21,UPK3BP1,5.906462506378435e-05
UPP1,1664,3.430057629823259e-17,UPP1,0.00010409820925787
UPP2,2406,5.432187253920067e-20,UPP2,9.948887813075854e-05
UPP2-IT1,357,5.956784341291581e-21,UPP2-IT1,5.243950894187986e-05
UPRT,2474,2.717731007911661e-18,UPRT,0.00010310257922654396
UQCC1,2267,1.760720519795101e-17,UQCC1,0.00011372954263941472
UQCC2,1284,4.31645608354208e-17,UQCC2,0.00012100848184096209
UQCC3,1927,2.01755949785023e-18,UQCC3,9.755027399944562e-05
UQCR10,916,1.1451446336880102e-17,UQCR10,7.182077945900618e-05
UQCR10P1,189,5.996517028335374e-21,UQCR10P1,4.251598157963182e-05
UQCR11,1299,4.9567568254921085e-18,UQCR11,8.082251056432021e-05
UQCRB,8459,1.9852508977237768e-17,UQCRB,0.00015061386586066712
UQCRB-AS1,1416,1.1925466498169825e-20,UQCRB-AS1,8.303632687819149e-05
UQCRBP1,336,1.8126703874459504e-20,UQCRBP1,5.163500292423155e-05
UQCRBP2,297,5.425068584603032e-20,UQCRBP2,4.9515173979421537e-05
UQCRBP3,312,6.040882178608742e-21,UQCRBP3,5.037134779605283e-05
UQCRC1,1595,8.413939809548925e-17,UQCRC1,8.655485976995145e-05
UQCRC2,1914,3.508987456412818e-17,UQCRC2,9.324221672999357e-05
UQCRC2P1,1332,5.969023444668356e-21,UQCRC2P1,8.13893827618624e-05
UQCRFS1,3086,3.688051002260594e-17,UQCRFS1,0.00010767043051889114
UQCRFS1-DT,1558,2.3964974791292402e-20,UQCRFS1-DT,8.586049697113553e-05
UQCRFS1P1,820,1.0283462530096909e-18,UQCRFS1P1,6.927451760011437e-05
UQCRFS1P2,722,5.9804911045247716e-21,UQCRFS1P2,6.640334144988366e-05
UQCRFS1P3,385,5.976533576618519e-21,UQCRFS1P3,5.3835483291459826e-05
UQCRH,537,4.154946504705695e-17,UQCRH,6.54557810570387e-05
UQCRHL,276,1.3747336810105999e-17,UQCRHL,9.597912958809864e-05
UQCRHP1,274,6.058257042603128e-21,UQCRHP1,4.828341780525799e-05
UQCRHP2,288,6.038401276229904e-21,UQCRHP2,4.903845035362887e-05
UQCRHP3,251,6.052933315117102e-21,UQCRHP3,4.6879012563312556e-05
UQCRHP4,272,6.0496400558769186e-21,UQCRHP4,4.81428058637682e-05
UQCRQ,1573,2.6858729307233962e-17,UQCRQ,8.600106962376157e-05
URAD,967,5.989312207325345e-21,URAD,7.323180306851195e-05
URAHP,398,6.0006314200058005e-21,URAHP,5.450779237514521e-05
URB1,10818,5.499970770543927e-17,URB1,0.00016368357259081528
URB1-AS1,886,2.188544758652445e-18,URB1-AS1,7.115367708835203e-05
URB2,5601,3.082914679879689e-17,URB2,0.00013134940929529842
URGCP,3571,1.4688325631898044e-17,URGCP,0.00013184248906136103
URGCP-MRPS24,795,5.996234024467524e-21,URGCP-MRPS24,6.862997163873865e-05
URI1,3460,4.6035894657386496e-17,URI1,0.0001119176543988688
URM1,2595,2.6844330385179763e-17,URM1,0.0001071574886332117
UROC1,3264,1.1981705478086648e-20,UROC1,0.000109861329371209
UROD,1193,3.4840159610419697e-17,UROD,9.528438859545229e-05
UROS,1336,2.463271919333219e-17,UROS,0.00011175201651955074
USB1,2248,2.998407865504687e-17,USB1,0.00011636213487898498
USE1,845,6.837122565370992e-18,USE1,8.985536718304333e-05
USF1,1807,9.822836877414929e-18,USF1,9.023859278022858e-05
USF1P1,502,3.607002995043281e-20,USF1P1,5.8929339711815405e-05
USF2,1746,4.3684924627461993e-17,USF2,0.00010372273238515031
USF3,13704,2.5133107591620354e-17,USF3,0.0001768436234004092
USH1C,3241,3.5901907865993487e-19,USH1C,0.00010955873807673285
USH1G,3558,5.447321065489024e-19,USH1G,0.0001130353872919988
USH2A,18938,1.0772538657352938e-19,USH2A,0.00019734455184179718
USH2A-AS1,699,5.959729199884425e-21,USH2A-AS1,6.561449931040608e-05
USH2A-AS2,461,5.96189429380479e-21,USH2A-AS2,5.712071706606345e-05
USHBP1,3289,1.9654648101135985e-20,USHBP1,0.00011347526758221674
USO1,4123,1.9892765623975436e-17,USO1,0.00011880086280365108
USP1,3602,3.896463352488486e-17,USP1,0.00011348328249470497
USP10,3328,4.846880404119776e-17,USP10,0.0001104631993245565
USP11,3196,2.38014454267911e-17,USP11,0.00011208727552970724
USP12,4412,1.1228251434190025e-17,USP12,0.00012130385133172127
USP12-AS1,268,1.3103612019916317e-19,USP12-AS1,4.765768744725081e-05
USP12-DT,279,1.1971682717212878e-20,USP12-DT,4.838102373273957e-05
USP12P1,1117,5.972702450315301e-21,USP12P1,7.676677025316643e-05
USP12P2,1024,1.1950734567740568e-20,USP12P2,7.458533400724695e-05
USP12PX,1057,1.1948450305334044e-20,USP12PX,7.53732848703962e-05
USP12PY,1064,1.7922793396910542e-20,USP12PY,7.553947155138458e-05
USP13,8038,5.6853534412828435e-18,USP13,0.00015614411011776477
USP14,4972,1.948306807622119e-17,USP14,0.0001262409766799771
USP15,14971,2.0182327873845283e-17,USP15,0.00018211846999626862
USP16,2924,3.937064827255548e-17,USP16,0.00011586248294315135
USP17L1,1593,5.975106252117272e-21,USP17L1,8.642095366792019e-05
USP17L10,1593,5.9754561014018815e-21,USP17L10,8.642264031679722e-05
USP17L11,1593,5.974499846690621e-21,USP17L11,8.641802998723318e-05
USP17L12,1593,5.9741499974060085e-21,USP17L12,8.641634315838346e-05
USP17L13,1593,5.974733079547026e-21,USP17L13,8.641915450321635e-05
USP17L14P,1593,5.974931327474971e-21,USP17L14P,8.642011031879281e-05
USP17L15,1662,5.974912172068896e-21,USP17L15,8.765017081751152e-05
USP17L16P,1593,5.9740567042634466e-21,USP17L16P,8.641589332623485e-05
USP17L17,1593,5.9747913877611255e-21,USP17L17,8.641943562763948e-05
USP17L18,1593,5.9747913877611255e-21,USP17L18,8.641943562763948e-05
USP17L19,1593,5.974884680903692e-21,USP17L19,8.641988542291225e-05
USP17L2,1910,2.2656281854710393e-20,USP17L2,9.926561452718174e-05
USP17L20,1593,5.974033380977809e-21,USP17L20,8.641578086746596e-05
USP17L21,1593,5.973601900193455e-21,USP17L21,8.641370032744335e-05
USP17L22,1593,5.97459313983318e-21,USP17L22,8.641847979713828e-05
USP17L23,551,5.968381187998507e-21,USP17L23,6.064122544127008e-05
USP17L24,1593,5.972843893410134e-21,USP17L24,8.641004508208812e-05
USP17L25,1593,5.972843893410134e-21,USP17L25,8.641004508208812e-05
USP17L26,1593,5.972843893410134e-21,USP17L26,8.641004508208812e-05
USP17L27,1593,5.972843893410134e-21,USP17L27,8.641004508208812e-05
USP17L28,1593,5.972843893410134e-21,USP17L28,8.641004508208812e-05
USP17L29,1593,5.972843893410134e-21,USP17L29,8.641004508208812e-05
USP17L3,1593,5.974196643977292e-21,USP17L3,8.641656807270161e-05
USP17L30,1593,5.972843893410134e-21,USP17L30,8.641004508208812e-05
USP17L4,1593,5.972972171481156e-21,USP17L4,8.641066368380981e-05
USP17L5,1593,5.972832231767311e-21,USP17L5,8.640998884512876e-05
USP17L6P,1197,5.965317398988669e-21,USP17L6P,7.852497750067087e-05
USP17L7,2022,2.4841983599798378e-20,USP17L7,8.798954209828117e-05
USP17L8,1593,5.97094304563042e-21,USP17L8,8.640087749108801e-05
USP17L9P,1593,5.972972171481156e-21,USP17L9P,8.641066368380981e-05
USP18,1858,1.8350438556131006e-18,USP18,0.00010602185395739314
USP19,4721,3.3222436305910214e-17,USP19,0.00012453985106276072
USP2,3697,3.8765881917456945e-19,USP2,0.0001143476312710888
USP20,4293,2.675204536115698e-18,USP20,0.00012198846912070548
USP21,2315,4.7064105910981636e-18,USP21,0.00010067755632556675
USP21P1,1874,5.951665391727735e-21,USP21P1,9.111039920140537e-05
USP21P2,907,5.956711019872488e-21,USP21P2,7.155442968659097e-05
USP22,5189,1.4378083932819305e-16,USP22,0.00012806562576242144
USP24,10800,4.5513489274842114e-17,USP24,0.0001635512582522545
USP24P1,779,5.036801279443981e-19,USP24P1,6.816627796270667e-05
USP25,5379,1.2631987676186052e-17,USP25,0.00012965462197546786
USP26,5525,5.96966503300183e-21,USP26,0.00013077538285987097
USP27X,3075,3.317606631358322e-18,USP27X,0.00010781410019528883
USP27X-DT,2175,2.4531794898343097e-19,USP27X-DT,9.591801037098414e-05
USP28,4856,1.5410579596676075e-17,USP28,0.00012530854521957655
USP29,3763,5.981420807024933e-21,USP29,0.00011513608118177352
USP3,5517,2.0238394305847907e-17,USP3,0.00013059940826897046
USP3-AS1,4416,8.2839128891743e-19,USP3-AS1,0.00012129656837754818
USP30,3749,1.8950811800205677e-18,USP30,0.00011485166568141742
USP30-AS1,696,2.999653864917145e-20,USP30-AS1,6.56652161305236e-05
USP31,10881,1.470532449061933e-17,USP31,0.00016384128396903583
USP32,6937,5.717756672145261e-17,USP32,0.00014114626213652476
USP32P1,1164,6.000111489288483e-21,USP32P1,7.794758876233384e-05
USP32P2,1174,5.999385802402428e-21,USP32P2,7.816701860608816e-05
USP32P3,1174,6.000477636128055e-21,USP32P3,7.817176021426374e-05
USP32P4,1500,1.1949244634527012e-20,USP32P4,8.47030711144951e-05
USP33,4327,1.6859108255539157e-17,USP33,0.00012216753712358965
USP34,11675,7.859503764094947e-17,USP34,0.00016778972009325318
USP34-DT,773,2.6321009082362355e-18,USP34-DT,9.364605804241788e-05
USP35,4725,4.960486924114658e-18,USP35,0.0001242788369036036
USP36,5872,4.9197259965102067e-17,USP36,0.00013494344997912338
USP37,8022,1.4779955963774943e-17,USP37,0.00014802157083712429
USP37P1,474,5.985234093675252e-21,USP37P1,5.772780962875987e-05
USP38,7081,1.1240599911001398e-17,USP38,0.000141875044859156
USP38-DT,579,1.335608440428935e-19,USP38-DT,8.064011862227448e-05
USP39,2183,2.695050672931428e-17,USP39,9.599456127938411e-05
USP4,4070,8.838404949186783e-18,USP4,0.00011820282467933386
USP40,5695,1.4562774821190984e-17,USP40,0.0001321837953385288
USP41,920,5.982237270647718e-21,USP41,7.199722189280859e-05
USP42,5090,2.8128349336893614e-17,USP42,0.00012729300201012522
USP43,4185,3.1222318129812828e-18,USP43,0.00011928759600059908
USP44,4008,1.4906123538805881e-19,USP44,0.00011745803341008576
USP45,5878,3.4318237206882584e-18,USP45,0.00013623363600158685
USP46,7932,2.241678206665924e-17,USP46,0.00014746466271434123
USP46-DT,1048,1.0359222868535357e-18,USP46-DT,7.521642777060951e-05
USP47,9994,2.0969913497437653e-17,USP47,0.00015941311623476038
USP48,4419,7.5280789285774e-18,USP48,0.00012155460798618177
USP49,8940,9.412494450682706e-19,USP49,0.00015407699614198032
USP5,3162,9.322388154018173e-17,USP5,0.00010872119967098654
USP50,1353,6.706059487100858e-20,USP50,8.809261079079873e-05
USP51,4643,1.3321844545167627e-18,USP51,0.0001234386923682912
USP53,6631,1.063826346420879e-17,USP53,0.00013892600854543142
USP54,6792,1.9593272592002096e-17,USP54,0.00014050942286316246
USP6,8870,2.631636916288561e-19,USP6,0.00015322544436596077
USP6NL,4709,1.3672716674287152e-17,USP6NL,0.00012396189755212896
USP6NL-AS1,923,1.6172719390647706e-19,USP6NL-AS1,7.210614005490133e-05
USP7,5831,6.164843071572974e-17,USP7,0.0001332538479726055
USP7-AS1,427,1.6763687198121294e-19,USP7-AS1,5.575858137621911e-05
USP8,18865,1.900374550907543e-17,USP8,0.00019766010222835103
USP8P1,3173,6.006509284750553e-21,USP8P1,0.0001089254409408649
USP8P2,545,3.6127180341104106e-20,USP8P2,6.0598009384666016e-05
USP9X,12543,8.695688418518624e-17,USP9X,0.0001720672106179121
USP9Y,10036,5.969445147349927e-21,USP9Y,0.00015956224003078762
USP9YP1,1002,5.9794644245128365e-21,USP9YP1,7.406424289070978e-05
USP9YP10,628,5.968913381264343e-21,USP9YP10,6.33456638535848e-05
USP9YP11,717,5.970429201444044e-21,USP9YP11,6.621252570438926e-05
USP9YP12,570,5.98293373090948e-21,USP9YP12,6.138019556013061e-05
USP9YP13,480,5.962441999555471e-21,USP9YP13,5.789668793639878e-05
USP9YP14,563,5.977292323381248e-21,USP9YP14,6.11086770825078e-05
USP9YP15,422,5.982999222276673e-21,USP9YP15,5.552761891500025e-05
USP9YP16,407,5.964466679225808e-21,USP9YP16,5.480505194478818e-05
USP9YP17,696,5.9574294132925534e-21,USP9YP17,6.551206666413236e-05
USP9YP18,695,5.959714477631951e-21,USP9YP18,6.548904708707227e-05
USP9YP19,485,5.965284407775388e-21,USP9YP19,5.810625460772213e-05
USP9YP2,1000,5.978597794624238e-21,USP9YP2,7.401135651954444e-05
USP9YP20,558,5.9928992857868926e-21,USP9YP20,6.098021872572406e-05
USP9YP21,432,5.970543634363824e-21,USP9YP21,5.59239440936006e-05
USP9YP22,294,5.9785578603993855e-21,USP9YP22,4.921300006262292e-05
USP9YP23,407,5.964466679225808e-21,USP9YP23,5.480505194478818e-05
USP9YP24,697,5.957656268390558e-21,USP9YP24,6.554425910040566e-05
USP9YP25,443,5.9696991195134176e-21,USP9YP25,5.639197539067785e-05
USP9YP26,661,5.963277870739779e-21,USP9YP26,6.441604952454985e-05
USP9YP27,438,5.986314288981578e-21,USP9YP27,5.62310845429616e-05
USP9YP28,589,5.9815344109873496e-21,USP9YP28,6.204991894204498e-05
USP9YP29,563,5.993658558760167e-21,USP9YP29,6.116439950255253e-05
USP9YP3,1766,5.967057671510512e-21,USP9YP3,8.940234216106034e-05
USP9YP30,455,5.977546867364681e-21,USP9YP30,5.6921549516674534e-05
USP9YP31,881,5.9755135492223496e-21,USP9YP31,7.093854878269895e-05
USP9YP32,430,5.972504539604059e-21,USP9YP32,5.584362041835016e-05
USP9YP33,421,5.959871299117715e-21,USP9YP33,5.541213847136133e-05
USP9YP34,808,5.9711618457605584e-21,USP9YP34,6.890572706238037e-05
USP9YP35,412,5.964226052585753e-21,USP9YP35,5.502782602686197e-05
USP9YP36,829,5.969396422009761e-21,USP9YP36,6.949073452228922e-05
USP9YP4,1745,5.967612774488096e-21,USP9YP4,8.904931993898822e-05
USP9YP5,630,5.968022470483522e-21,USP9YP5,6.340968339655636e-05
USP9YP6,854,5.972826482877811e-21,USP9YP6,7.019580756027763e-05
USP9YP7,430,5.972504539604059e-21,USP9YP7,5.584362041835016e-05
USP9YP8,500,5.974510855281449e-21,USP9YP8,5.87294641077294e-05
USP9YP9,715,5.967970713060393e-21,USP9YP9,6.614182289593794e-05
USPL1,4894,5.52979684045346e-18,USPL1,0.00012560857919868894
UST,4496,2.1737347675856515e-18,UST,0.00012210751937657998
UST-AS1,714,5.9964621010177135e-21,UST-AS1,6.621601187165293e-05
UST-AS2,130,5.463866361394525e-20,UST-AS2,3.768474280029439e-05
UTF1,1214,5.958132615720726e-21,UTF1,7.886328604709791e-05
UTP11,2023,1.7744179367808284e-17,UTP11,9.354104073879053e-05
UTP14A,2507,1.2771708719763266e-17,UTP14A,0.00010076690158206126
UTP14C,5529,5.9854445990352825e-21,UTP14C,0.00013092208714445992
UTP15,5096,1.7434132542012697e-17,UTP15,0.0001272185375190186
UTP18,1876,2.9670526328484906e-17,UTP18,9.140789324768639e-05
UTP20,9031,3.3951240713725504e-17,UTP20,0.00015407029924077582
UTP23,3672,9.68523930060675e-18,UTP23,0.00011413512299459317
UTP25,8481,2.5492585215963756e-17,UTP25,0.0001507431697107602
UTP3,2020,1.5601182219538415e-17,UTP3,9.376840864541432e-05
UTP4,1619,4.528890400957161e-17,UTP4,0.00011916833581393178
UTP6,4330,2.756871177453686e-17,UTP6,0.00012059874999818225
UTRN,12918,4.3488254521357424e-17,UTRN,0.00017375431123587413
UTS2,591,1.1335530812036303e-19,UTS2,8.657829307538557e-05
UTS2B,2385,1.0121855582187808e-19,UTS2B,9.874879040798346e-05
UTS2R,3685,1.1349497099445768e-19,UTS2R,0.00011428399711477538
UTY,6174,6.304672318973168e-21,UTY,0.00013820008173600674
UVRAG,5117,8.357043301799461e-18,UVRAG,0.00012747115756414417
UVRAG-DT,573,5.76592833282211e-20,UVRAG-DT,6.840279678314868e-05
UVSSA,4773,1.1412315607115903e-17,UVSSA,0.00017152073432762178
UXS1,2053,2.2841837810136817e-17,UXS1,0.00010548780307799378
UXT,773,1.5028449675004514e-17,UXT,7.125964708164924e-05
UXT-AS1,3445,1.6077125845317926e-19,UXT-AS1,0.00011162887369446578
VAC14,3096,1.8726347536290032e-17,VAC14,0.00011355384181149044
VAC14-AS1,2243,7.229557799228201e-19,VAC14-AS1,0.0001252226562771876
VAMP1,2736,2.0857423478295735e-18,VAMP1,0.00010825739088612595
VAMP3,2178,1.5173378365361573e-17,VAMP3,9.579776146558516e-05
VAMP4,4977,1.1615522242057946e-18,VAMP4,0.00012620866563889618
VAMP5,660,3.903240989317311e-19,VAMP5,6.45333038696372e-05
VAMP7,2594,5.9523076055349e-21,VAMP7,0.0001015430875512329
VAMP7,2594,5.9523076055349e-21,VAMP7,0.0001015430875512329
VAMP8,679,3.056892737308819e-19,VAMP8,6.891690382441199e-05
VAMP9P,683,5.9663330599229536e-21,VAMP9P,6.513403513583928e-05
VANGL1,8671,2.921777486089821e-17,VANGL1,0.00015185467917986948
VANGL2,5354,1.0586483641373811e-17,VANGL2,0.0001292514082154105
VANGL2,5354,1.0586483641373811e-17,VANGL2,0.0001292514082154105
VAPA,6801,4.0361280401175554e-17,VAPA,0.00014003049061458284
VAPB,7829,1.0410234931013108e-17,VAPB,0.00014688316861676456
VARS1,4312,6.553832984258836e-17,VARS1,0.00011862149323557002
VARS2,3609,6.753917685410813e-21,VARS2,0.0001182350211833565
VASH1,6449,2.703855436145819e-18,VASH1,0.00013788965534440839
VASH1-AS1,1684,1.1972274462709773e-20,VASH1-AS1,8.809031650130397e-05
VASH1-DT,540,4.7895626520467386e-20,VASH1-DT,6.029738282247522e-05
VASH2,4473,6.555355682012263e-19,VASH2,0.00012181461856231583
VASN,2806,4.860912133787526e-19,VASN,0.00010452144165279026
VASP,2242,5.834312028198062e-17,VASP,9.689260220378172e-05
VAT1,2699,5.803350108718828e-17,VAT1,0.00010303176804662784
VAT1L,3791,5.029289071204291e-18,VAT1L,0.00011536693345279498
VAV1,2892,7.323597121983485e-19,VAV1,0.00010558921297872371
VAV2,4851,1.3734119626183365e-17,VAV2,0.00012753322050407302
VAV3,5025,2.988785580688207e-20,VAV3,0.00012676096170622145
VAV3-AS1,619,5.966601316159142e-21,VAV3-AS1,6.303345919000201e-05
VAX1,1937,1.3801843708140548e-20,VAX1,0.00012193287866931087
