GeneID	Length	TPM
TAFA4	2229	2.84487135178532e-07
TAFA5	2524	1.27955514985935e-05
TAFAZZIN	1906	6.11235317122463e-06
TAGAP	3713	1.98586307164941e-08
TAGAP-AS1	2682	6.04836729570298e-08
TAGLN	3786	1.77735468761286e-05
TAGLN2	1375	0.000318653590226841
TAGLN2P1	587	5.52699185249587e-07
TAGLN3	1129	3.26550468779197e-07
TAL1	4641	7.40369632972628e-07
TAL2	668	2.42840136034063e-07
TALAM1	8121	1.14420598190619e-05
TALDO1	1199	4.88902428699103e-05
TAMALIN	1952	1.80560326928605e-06
TAMM41	991	3.18452280766364e-06
TANC1	7501	3.23014964623685e-06
TANC2	12511	5.34669322639524e-06
TANGO2	3509	5.95092024645684e-06
TANGO6	4893	3.75833494892202e-06
TANK	2098	6.88147367373551e-06
TANK-AS1	503	8.79543886882815e-08
TAOK1	12643	1.26684628020339e-05
TAOK2	4937	1.59328742663856e-05
TAOK3	4346	1.33014991133614e-06
TAP1	2959	6.04034715583746e-06
TAP2	5511	9.36573527404098e-08
TAPBP	1824	1.66631614635478e-05
TAPBPL	1781	1.8630428485488e-06
TAPT1	4521	1.6309466014232e-06
TAPT1-AS1	510	2.89157238628795e-07
TARBP1	5206	6.883453050954e-07
TARDBP	4185	1.1705997056862e-05
TARDBPP1	1203	1.22585363009713e-08
TARDBPP2	1231	1.19797068806406e-08
TARDBPP4	1406	1.04886338336192e-08
TARID	2960	5.48031117806601e-08
TARM1	897	1.64403781160184e-08
TARS1	2672	0.000119515980586764
TARS1-DT	537	7.63439726122728e-06
TARS2	2727	8.88498441379633e-06
TARS2P1	2041	7.22538910831383e-09
TARS3	3481	4.18983107130071e-06
TAS1R1	2764	3.20123426267768e-08
TAS1R2	2520	1.75559752024625e-08
TAS1R3	3475	2.75843524044447e-07
TAS2R1	3005	4.90749390018919e-09
TAS2R10	1042	1.4152609568204e-08
TAS2R13	1637	9.00856394017625e-09
TAS2R14	1858	7.93703938109178e-09
TAS2R15P	928	1.58911844505049e-08
TAS2R16	997	1.47913933501189e-08
TAS2R19	1002	1.47175840020644e-08
TAS2R20	1381	1.06785077263349e-08
TAS2R2P	910	6.48220622860155e-08
TAS2R3	1101	2.54489885768667e-07
TAS2R30	1687	8.74156441616392e-09
TAS2R31	1021	1.44437014398321e-08
TAS2R38	1143	1.29020290201824e-08
TAS2R39	1017	7.25025524585473e-08
TAS2R4	5018	2.38044749457065e-07
TAS2R40	1043	1.41390404315135e-08
TAS2R41	924	1.59599774567841e-08
TAS2R42	945	1.56053112910778e-08
TAS2R43	1027	1.43593175950034e-08
TAS2R46	930	1.58570098602887e-08
TAS2R5	1151	6.53430041419196e-07
TAS2R50	1000	1.47470191700685e-08
TAS2R60	957	1.54096334065502e-08
TAS2R62P	940	4.7064954798091e-08
TAS2R63P	925	1.59427234271011e-08
TAS2R64P	927	1.59083270443026e-08
TAS2R6P	826	1.24974738729394e-07
TAS2R7	1096	1.34553094617414e-08
TAS2R8	1243	1.18640540386714e-08
TAS2R9	1032	1.42897472578183e-08
TASL	1792	8.22936337615431e-09
TASOR	8177	7.08044481615373e-06
TASOR2	8699	2.11008331543675e-05
TASP1	2342	3.26172328355914e-06
TAT	3945	1.12144632472004e-08
TAT-AS1	873	1.21624900371699e-06
TATDN1	1029	2.58538606246877e-05
TATDN1P1	891	6.95145684784375e-07
TATDN2	4937	5.05407260193558e-06
TATDN2P1	2331	6.32647755043695e-09
TATDN2P2	2226	4.68380168609095e-06
TATDN2P3	3665	4.02374329333384e-09
TATDN3	2527	2.36349139844786e-06
TAX1BP1	3423	2.50005703312614e-05
TAX1BP1-AS1	1190	1.36316983925003e-07
TAX1BP3	1280	1.32492750356084e-06
TBATA	1563	9.43507304546931e-09
TBC1D1	5985	2.05719069425066e-05
TBC1D10A	1972	5.72082640218176e-06
TBC1D10B	3580	1.80795159601762e-05
TBC1D10C	1796	4.43395899322773e-07
TBC1D12	5637	5.87316977768385e-06
TBC1D13	3855	7.26065950318809e-06
TBC1D14	4947	6.02460597184324e-06
TBC1D15	3157	3.47071119523627e-06
TBC1D16	10960	1.04722673540733e-05
TBC1D17	2095	4.58248662516211e-06
TBC1D19	2967	4.87093993483895e-07
TBC1D2	3265	6.463394925687e-06
TBC1D20	4446	7.53603858623385e-06
TBC1D21	1270	1.16118261181642e-08
TBC1D22A	3758	7.69136710306927e-06
TBC1D22A-AS1	1951	4.8375665140153e-07
TBC1D22A-DT	672	9.58995145434516e-06
TBC1D22B	3462	4.97530860503756e-06
TBC1D23	3697	1.66816429995203e-05
TBC1D24	6611	3.75200215459919e-06
TBC1D25	3785	4.19228338890191e-06
TBC1D26	1841	8.01033089085743e-09
TBC1D26-AS1	746	1.97681222118881e-08
TBC1D27P	1573	9.37509165293613e-09
TBC1D28	3224	4.57413745969868e-09
TBC1D29P	1079	1.09338418313761e-07
TBC1D2B	6126	5.37064965204422e-06
TBC1D3	2077	7.100153668786e-09
TBC1D30	7764	1.4625456930645e-07
TBC1D31	3478	7.00462210148166e-06
TBC1D32	5101	1.52645091585889e-06
TBC1D3B	2081	7.08650608845196e-09
TBC1D3C	2105	7.00570981950999e-09
TBC1D3D	2122	5.55966792462527e-08
TBC1D3E	2082	7.08310238716068e-09
TBC1D3F	2117	6.96599866323502e-09
TBC1D3G	2065	7.14141364167968e-09
TBC1D3H	2065	7.14141364167968e-09
TBC1D3I	2122	6.94958490578159e-09
TBC1D3JP	1614	9.13693876708087e-09
TBC1D3K	2116	4.87850350616634e-08
TBC1D3L	2116	2.36955884585222e-07
TBC1D3P1	1693	2.61317528116985e-08
TBC1D3P1-DHX40P1	1841	4.00516544542872e-08
TBC1D3P2	1692	8.71573237001686e-09
TBC1D3P3	1080	1.36546473796931e-08
TBC1D3P4	1075	1.37181573675056e-08
TBC1D3P5	1545	9.54499622658157e-09
TBC1D3P6	962	1.5329541756828e-08
TBC1D3P7	870	1.69505967472052e-08
TBC1D4	7588	6.4231547650338e-06
TBC1D5	6500	6.29357402734925e-06
TBC1D7	1282	5.75156753902829e-06
TBC1D8	4190	1.92872708954596e-06
TBC1D8-AS1	2478	4.99898954917577e-07
TBC1D8B	5729	1.67316503064139e-07
TBC1D9	5554	3.17562746262189e-06
TBC1D9B	5173	1.76177418269908e-05
TBCA	661	3.23720496456421e-05
TBCAP1	327	4.50979179512799e-08
TBCAP2	326	4.52362551229096e-08
TBCAP3	312	4.7266087083553e-07
TBCB	987	8.37905607960935e-05
TBCC	1606	1.25065006909298e-05
TBCCD1	2700	4.73543171127756e-06
TBCD	1761	4.14021935132418e-05
TBCE	2624	1.62981538083837e-07
TBCEL	5270	9.09446153751854e-07
TBCEL-TECTA	1432	1.02981977444613e-08
TBCK	7961	1.38004387409886e-06
TBILA	1937	3.88279802619254e-07
TBK1	3022	8.10061278038179e-06
TBL1X	5818	6.82600938896434e-06
TBL1XR1	8182	1.44676512928551e-05
TBL1XR1-AS1	788	2.6200287865604e-07
TBL1Y	2396	6.15484940320056e-09
TBL1YP1	1026	1.43733130312559e-08
TBL2	4344	8.28671127857672e-06
TBL3	6783	8.7116771066585e-06
TBP	1857	8.0048440083086e-06
TBPL1	4199	3.14677998961215e-06
TBPL2	1368	1.07799847734419e-08
TBR1	3806	3.48720894720486e-08
TBRG1	5144	2.47694878750762e-06
TBRG4	2226	5.44831471943592e-05
TBX1	2048	9.36090084037553e-08
TBX10	1751	6.2323210655915e-07
TBX15	4042	1.44843310502652e-06
TBX18	6430	9.95366457202137e-07
TBX18-AS1	536	1.37565477332729e-07
TBX19	2985	3.50766620125583e-07
TBX2	3433	1.28869960705522e-08
TBX2-AS1	330	1.34063810636987e-07
TBX20	1824	1.37444805861384e-07
TBX21	2583	5.7092602284431e-09
TBX22	2355	1.31502081771312e-07
TBX3	4733	6.11628959029041e-06
TBX3-AS1	1048	1.40715831775463e-08
TBX4	3394	2.69391628916986e-07
TBX5	3733	9.87611784762157e-08
TBX5-AS1	3699	3.98675835903448e-09
TBX6	1843	5.2810812003501e-07
TBXA2R	2642	3.8514168158014e-07
TBXT	2230	6.61301308074822e-09
TC2N	4878	3.02316916155566e-09
TCAF1	5754	2.31431322741951e-06
TCAF1P1	2233	7.19850017705987e-07
TCAF2	5561	6.6296615582038e-08
TCAF2C	2577	5.72255303456287e-09
TCAF2P1	2421	1.82738775341617e-08
TCAIM	3370	3.26884964986385e-06
TCAM1P	1702	8.66452360168539e-09
TCAP	960	2.6114513113663e-07
TCEA1P1	880	1.67579763296233e-08
TCEA1P2	906	1.75792281497506e-06
TCEA1P3	880	1.17305834307363e-07
TCEA1P4	844	9.78475205596964e-07
TCEA2	1182	5.25253390067585e-06
TCEA3	1719	4.03205294353241e-07
TCEAL1	1200	2.35952306721096e-06
TCEAL2	1110	5.04852908524869e-07
TCEAL3	1056	2.82092601548659e-06
TCEAL3-AS1	361	4.08504686151483e-08
TCEAL4	1264	5.32012716894877e-06
TCEAL4P1	588	2.50799645749465e-08
TCEAL5	1046	7.04924434515704e-08
TCEAL6	1104	1.3357807219265e-08
TCEAL7	1134	1.17039834683084e-07
TCEAL8	1174	2.14296547735408e-05
TCEAL9	1028	9.53965734250542e-06
TCEANC	3251	3.53819592514717e-07
TCEANC2	10429	4.27039964460705e-07
TCERG1L	2618	6.1962265420456e-07
TCERG1L-AS1	472	7.18604747694017e-07
TCERG1P1	540	2.73092947593862e-08
TCERG1P2	497	2.96720707647254e-08
TCF12	6114	1.51594726012235e-05
TCF15	1006	2.18420065242566e-06
TCF20	7410	1.47669206804195e-06
TCF21	1280	1.95858848352473e-07
TCF23	4882	1.5103460846035e-08
TCF24	2451	6.01673568750246e-09
TCF25	2248	4.14399110753216e-05
TCF3	4735	2.10756238065161e-05
TCF3P1	1937	1.21813271409962e-07
TCF4	8041	5.39556403411785e-06
TCF4-AS1	396	1.86199736995815e-07
TCF4-AS2	445	1.32557475686009e-07
TCF7	3288	6.6379526677924e-07
TCF7L1	2985	9.28790487093093e-07
TCF7L1-IT1	458	6.43974636247534e-08
TCF7L2	4076	4.4501554414093e-06
TCFL5	2625	7.2639602997709e-06
TCHH	6985	7.38934389337722e-08
TCHHL1	3606	1.2268734750473e-08
TCHP	3096	5.47297319974443e-06
TCIM	1829	2.33823704719512e-07
TCIRG1	2668	1.3083281250207e-05
TCL1A	1345	1.0964326520497e-08
TCL1B	1142	1.29133267688866e-08
TCL6	3307	1.69454710753736e-07
TCN1	1486	8.93157284862832e-08
TCN2	2192	1.77610084894986e-06
TCOF1	5026	3.86603112982139e-05
TCP1	2352	0.000127631939721903
TCP10L	3805	1.55027796794413e-08
TCP10L2	1666	8.85175220292229e-09
TCP10L3	1561	9.44716154392603e-09
TCP11	1855	1.90797013521102e-07
TCP11L1	2649	1.18299040152494e-05
TCP11L2	2277	5.31074032475019e-07
TCP11X1	1758	8.38852057455548e-09
TCP11X2	1758	2.51655617236664e-08
TCP11X3P	1254	1.17599833892094e-08
TCP1P1	1610	2.74789177082022e-08
TCP1P3	1498	8.86002486853249e-08
TCTA	1930	5.74598881652411e-06
TCTE1	3086	1.33803155139961e-07
TCTN1	2222	2.60827116734335e-06
TCTN2	2908	3.61575813901611e-06
TCTN3	2518	1.43253411000745e-05
TDG	3183	5.24462007556317e-06
TDGF1	1956	7.53937585381827e-09
TDGF1P1	527	2.79829585769801e-08
TDGF1P2	562	7.87207429007217e-08
TDGF1P3	2126	6.93650948733233e-09
TDGF1P4	520	2.83596522501318e-08
TDGF1P5	453	3.25541262032418e-07
TDGF1P6	448	1.08627596565237e-06
TDGF1P7	559	7.91432155817631e-08
TDGP1	1229	7.1995211570717e-08
TDH	1110	1.19570425703258e-07
TDH-AS1	1099	1.20767217953245e-07
TDO2	1701	3.03436608437624e-07
TDP1	3722	3.57383430720092e-06
TDP2	1935	5.41105096162721e-06
TDRD1	8149	1.8096722505913e-09
TDRD10	2331	6.32647755043695e-09
TDRD12	6612	2.45337584499023e-08
TDRD15	7180	8.62639004377268e-08
TDRD3	2645	2.57027441867735e-06
TDRD5	3745	4.80410237315984e-07
TDRD6	8967	1.80904662507811e-08
TDRD6-AS1	374	3.94305325402902e-08
TDRD7	3688	1.84337739625857e-06
TDRD9	4788	5.23599260424321e-08
TDRG1	1098	2.68616014026749e-08
TDRKH	2792	1.43139047102026e-06
TDRKH-AS1	1011	8.75194016027806e-08
TDRP	3088	6.63806886217463e-07
TEAD1	9417	2.6142798983235e-05
TEAD2	2175	1.38045659909239e-05
TEAD3	2986	9.5169142467254e-06
TEAD4	1710	4.85185554683073e-05
TEC	3661	2.01406981290201e-08
TECPR1	6545	3.79209064373191e-06
TECPR2	8704	4.89647120881182e-07
TECR	1139	1.62618578381089e-05
TECRL	3561	4.14125784051349e-09
TECRP1	445	4.3081179597953e-07
TECRP2	928	1.58911844505049e-08
TECTA	7353	6.21729354375254e-08
TECTB	2900	5.08517902416156e-09
TEDC2	1633	1.61377362259109e-05
TEDC2-AS1	3264	1.03915882632223e-07
TEDDM1	2551	5.78087776168896e-09
TEDDM2P	786	1.87621109033951e-08
TEF	4381	4.44665882758743e-06
TEFM	1306	5.84912398935337e-06
TEK	4683	2.20433769358274e-07
TEKT1	3389	1.30543102715272e-08
TEKT2	1490	6.92812981144159e-08
TEKT3	1740	2.54258951208078e-08
TEKT4	1512	5.07172616960029e-07
TEKT4P2	1312	7.86807425232315e-08
TEKT4P3	478	4.93624072638277e-07
TEKT5	1597	6.46394077585972e-08
TEKTIP1	654	5.81763141571511e-06
TELO2	3314	1.02704044189856e-05
TEMN3-AS1	401	3.6775608902914e-08
TEN1	974	1.81688121191809e-06
TEN1-CDK3	2259	6.52811826917598e-09
TENM1	12875	1.71809932078468e-08
TENM2	10356	3.75197432496104e-05
TENM2-AS1	590	6.74863589138729e-07
TENM3	10923	2.15906189295739e-05
TENM3-AS1	564	3.63446039829703e-05
TENM4	14381	4.94267661495934e-07
TENT4A	5030	9.6456646261482e-06
TENT4B	8440	2.52132093156503e-06
TENT5A	5582	1.15714697178252e-06
TENT5B	2382	1.36821630419192e-05
TENT5C	5654	1.11372076151738e-06
TENT5C-DT	377	1.95583808621599e-07
TENT5D	3028	3.40915238409774e-07
TEP1	10775	3.74457953125824e-06
TEPP	1434	1.02838348466308e-08
TEPSIN	2455	1.89218372243242e-06
TERB1	2746	3.22221831829611e-08
TERB2	1296	1.13788728164109e-08
TERC	541	2.7258815471476e-08
TERF1	3329	3.45529436847505e-06
TERF1P1	1181	1.24868917612773e-08
TERF1P2	1212	1.21675075660631e-08
TERF1P3	1227	1.20187605298032e-08
TERF1P4	1115	6.61301308074822e-08
TERF1P5	1207	3.66537344740726e-08
TERF1P6	505	2.92020181585515e-08
TERF1P7	1228	3.60269197965844e-08
TERF2	2996	5.32585939319564e-06
TERF2IP	2131	9.81981238964207e-06
TERLR1	1757	8.39329491751197e-09
TERT	4039	1.09534680639281e-08
TES	2736	1.23969824894582e-07
TESC	989	1.20779428996517e-06
TESC-AS1	1053	7.00238327163748e-08
TESK2	3071	8.54760472898795e-07
TESMIN	2535	3.66493967540165e-07
TESPA1	4166	6.0177466608537e-08
TET1	9612	7.08814279709911e-07
TET1P1	2301	6.40896096048176e-09
TET2	9589	4.41995339396986e-06
TET2-AS1	537	1.09847442607587e-07
TET3	12060	9.41803827925936e-06
TEX10	3077	2.14567451493002e-05
TEX101	1138	1.29587163181622e-08
TEX101P1	385	3.83039458962819e-08
TEX11	3012	4.89608870188198e-09
TEX12	1144	1.03126008182297e-07
TEX13A	1397	1.05562055619675e-08
TEX13B	1248	5.90826088544412e-08
TEX13C	4765	9.28458709553108e-09
TEX13D	4204	3.50785422694304e-09
TEX14	4797	1.29117115935559e-07
TEX15	11476	6.42515648748193e-09
TEX19	1935	5.8683228738774e-07
TEX2	5244	1.08662246516294e-05
TEX21P	1476	7.89305226582259e-07
TEX22	2616	1.2965651410993e-07
TEX26	1523	9.68287535789135e-09
TEX26-AS1	2055	7.17616504626206e-09
TEX261	3365	2.73816867086443e-05
TEX264	1320	1.46688152805303e-05
TEX28	1566	9.41699819289178e-09
TEX28P1	1221	1.20778207781069e-08
TEX28P2	1221	1.20778207781069e-08
TEX28P3	1216	1.21274828701221e-08
TEX29	736	1.00183554144487e-07
TEX30	1362	2.66355852851458e-06
TEX33	1058	1.39385814461895e-08
TEX35	992	4.45978402320621e-08
TEX36	941	1.72388109320674e-07
TEX36-AS1	749	3.93778883045889e-08
TEX37	798	3.14159556254593e-07
TEX38	840	3.51119504049251e-08
TEX41	1308	2.254895897564e-08
TEX43	478	3.08515045398923e-08
TEX44	1413	1.04366731564533e-08
TEX45	1690	1.04712562154333e-07
TEX46	512	1.1521108726616e-07
TEX47	1039	1.41934736959274e-08
TEX48	834	1.23775940276355e-07
TEX49	577	2.55580921491656e-08
TEX50	812	1.81613536577199e-08
TEX52	1116	3.69996896740071e-07
TEX53	469	2.82991839084471e-07
TEX55	1800	8.19278842781585e-09
TEX9	2911	7.24432752085125e-07
TF	20166	3.65640661759113e-09
TFAM	5025	2.22100380256873e-05
TFAMP1	736	2.00367108288975e-08
TFAMP2	738	1.99824107995509e-08
TFAP2A	3143	3.28441406905758e-08
TFAP2A-AS1	1575	9.36318677464669e-09
TFAP2B	5631	7.85669641452772e-09
TFAP2C	2862	5.15269712441248e-09
TFAP2D	2058	7.16570416427042e-09
TFAP2E	2245	6.30607501259055e-07
TFAP2E-AS1	910	5.18576498288124e-07
TFAP4	2163	1.07722100271421e-05
TFB1M	2799	2.51842628199098e-06
TFB2M	1784	1.520166381937e-05
TFCP2	3807	5.45023797538388e-06
TFCP2L1	9287	4.7637619802095e-09
TFDP1	2639	5.26623374985698e-05
TFDP1P1	1224	1.20482182761998e-08
TFDP1P2	1230	4.91567305668951e-07
TFDP1P3	1049	1.40581688942503e-08
TFDP2	9880	2.51057553077482e-06
TFDP3	1693	8.71058427056617e-09
TFE3	3291	2.8557506281023e-05
TFEB	2333	1.58658457423369e-06
TFEC	6646	2.21893156335669e-09
TFF1	492	2.99736161993263e-08
TFF2	603	7.33682545774554e-08
TFF3	867	1.70092493311056e-08
TFG	1907	2.85351341046423e-05
TFGP1	1207	8.55253804395027e-08
TFIP11	3539	2.9039835150101e-05
TFIP11-DT	2066	3.5832544159605e-06
TFPI	3859	3.12595534623375e-06
TFPI2	2207	6.0137368613782e-08
TFPI2-DT	527	1.67897751461881e-07
TFPT	1205	4.43022484611187e-06
TFR2	2886	8.78893727391472e-07
TFRC	5012	9.78711290211471e-05
TG	8455	3.66277235448184e-08
TGDS	1797	7.7304908504199e-06
TGFA	4117	1.30742336581856e-06
TGFA-IT1	436	1.0147031539038e-07
TGFB1	2780	2.16218885385609e-05
TGFB1I1	1805	1.00737255604956e-05
TGFB2	5868	1.84790102177086e-05
TGFB2-AS1	965	1.98664506954291e-07
TGFB2-OT1	1371	1.07563961853162e-08
TGFB3	3431	1.68488240007778e-06
TGFB3-AS1	580	1.01703580483231e-07
TGFBI	2712	2.16909511317859e-05
TGFBR1	6492	1.09671300913572e-05
TGFBR2	4530	1.37703953839713e-05
TGFBR3	6339	1.3400036349518e-06
TGFBR3L	2575	7.38782707937414e-07
TGIF1	3175	7.47801602009774e-06
TGIF1P1	802	5.51634133543711e-08
TGIF2	3416	8.94059622400817e-06
TGIF2-RAB5IF	918	1.6064291034933e-08
TGIF2LX	880	4.4576217036798e-06
TGIF2LY	879	1.6777041149111e-08
TGIF2P1	685	1.07642475693931e-07
TGM1	2744	4.0092114799093e-06
TGM2	4970	6.67651264277086e-05
TGM3	2643	5.57965159669638e-09
TGM4	3391	4.08793807722336e-07
TGM5	2843	7.78069952694435e-08
TGM6	2299	2.56581455764568e-08
TGM7	2322	1.90529963437578e-08
TGOLN2	6050	2.82533387107875e-05
TGS1	4477	1.03430065208879e-05
TH	1827	8.07171273676439e-09
TH2LCRR	472	2.1870579277644e-07
THA1P	1145	1.41674419974457e-07
THADA	6091	7.616831769666e-06
THAP1	2161	2.69554492002641e-06
THAP10	2047	1.10944843780682e-06
THAP11	1876	1.89604532186595e-05
THAP12	3490	3.29378264844367e-05
THAP12P1	2203	6.69406226512416e-09
THAP12P2	2267	6.50508123955383e-09
THAP12P3	2266	1.95238559180078e-08
THAP12P4	2266	6.50795197266926e-09
THAP12P5	2275	6.48220622860155e-09
THAP12P6	2310	6.38399098271365e-09
THAP12P7	2290	3.21987318123767e-08
THAP12P8	2115	1.3945171792027e-08
THAP12P9	2360	6.24873693646972e-09
THAP2	4432	2.39572513593171e-07
THAP3	1361	3.23979333714217e-06
THAP4	2076	3.45588864462348e-05
THAP5	3384	5.59114231536582e-06
THAP5P1	262	9.56867656073149e-07
THAP6	3549	1.93635134777457e-06
THAP7	1913	1.50014110323854e-05
THAP7-AS1	1720	1.4318326752334e-06
THAP8	1349	1.01665884567559e-06
THAP9	3825	8.63616286038e-07
THAP9-AS1	2770	4.50396325555162e-06
THBD	4040	5.47537840472841e-08
THBS1	7789	0.000284862275423161
THBS1-AS1	526	1.76627796143406e-06
THBS1-IT1	733	1.48878501853352e-06
THBS2	5701	2.58674253114691e-09
THBS2-AS1	3175	2.60104905046878e-07
THBS3	3145	3.14165432239934e-06
THBS3-AS1	1632	1.53614783021547e-07
THBS4	3222	2.10540931664541e-07
THBS4-AS1	956	7.71287613497308e-08
THEG	1649	5.3658044281632e-08
THEGL	1653	2.23034167726384e-07
THEM4	4798	3.4977298490075e-06
THEM5	1161	1.27019975625052e-08
THEM6	2239	2.45015235876083e-06
THEM7P	672	4.38899380061563e-08
THEMIS	4101	3.59595688126519e-09
THEMIS2	2713	3.26141227498751e-08
THEMIS3P	1586	9.29824663938747e-09
THG1L	2885	6.83423384068687e-06
THNSL1	3737	9.35253824807665e-07
THNSL2	2082	6.79977829167425e-07
THOC1	2108	1.2333488992804e-05
THOC1-DT	2186	2.90083176721385e-07
THOC2	5600	5.45903048920573e-06
THOC3	1601	9.18349663495211e-06
THOC3-AS1	1288	1.14495490450843e-08
THOC5	4728	2.87548159325004e-05
THOC6	1411	3.66010355305315e-05
THOC7	892	2.04176778868101e-05
THOC7-AS1	673	3.06773058515541e-07
THOP1	4761	1.09278478538126e-05
THORLNC	778	5.11786012328856e-07
THPO	1918	3.69059916664906e-07
THRA	5204	5.68173970714593e-06
THRAP3	4405	4.16766496363639e-05
THRAP3P1	2786	5.29325885501383e-09
THRAP3P2	1115	1.32260261614964e-08
THRAP3P3	978	1.50787517076365e-08
THRB	7576	6.657181304334e-07
THRB-AS1	1992	5.92249765866206e-08
THRB-IT1	1754	1.00891807320879e-07
THRIL	1977	7.45929143655464e-09
THRSP	1174	2.51226902386176e-08
THSD1	3026	1.12576385600986e-06
THSD1P1	368	4.00734216577949e-08
THSD4	9373	2.31282600874861e-07
THSD4-AS1	554	2.6619168177019e-08
THSD7A	10655	9.6883279390408e-09
THSD7B	6112	1.09541012814318e-06
THSD8	437	6.74920785815493e-08
THTPA	2611	1.24256768189011e-06
THUMPD1	4357	1.29937586857684e-05
THUMPD1P1	1041	1.41662047743214e-08
THUMPD2	2205	6.85519031715204e-06
THUMPD3	3754	1.20286022106419e-05
THUMPD3-AS1	3253	1.01139255359431e-05
THUMPD3P1	1480	9.9642021419382e-09
THY1	4502	1.50254502294768e-05
THY1-AS1	632	2.33338910918806e-08
THYN1	1304	1.18858260335445e-05
TIA1	4634	7.82540356909765e-06
TIAL1	3827	1.68317166801305e-05
TIAM1	7218	6.62573887067501e-06
TIAM1-AS1	822	1.52493507233069e-06
TIAM2	6094	1.13083066264736e-05
TICAM1	2684	3.50543898304908e-06
TICAM2	3203	9.20825424294008e-09
TICAM2-AS1	4176	2.18945207984734e-07
TICRR	6788	6.85862397170099e-06
TIE1	3893	1.09854496771638e-07
TIFA	4163	2.85871834500248e-06
TIFAB	5867	2.26219827050651e-08
TIGAR	8209	1.94734666589771e-06
TIGD1	6675	1.78289804797682e-06
TIGD2	3186	3.38357533374768e-06
TIGD3	2028	5.59921339297474e-07
TIGD4	2438	1.20976367268815e-07
TIGD5	5390	8.20798840634612e-09
TIGD6	3493	1.4227728200152e-06
TIGD7	3421	6.0350268453949e-07
TIGIT	2926	3.52799501676281e-08
TILRLS	509	2.89725327506258e-08
TIMD4	1330	1.10879843383974e-08
TIMELESS	5158	8.72870289379977e-06
TIMM10	668	6.84809183616057e-05
TIMM10B	2788	6.05114416447575e-06
TIMM13	1664	2.84925881200543e-05
TIMM17A	1650	4.5957074286359e-05
TIMM17B	818	5.7347515867956e-05
TIMM17BP1	516	2.85794945156367e-08
TIMM21	3084	8.13859488568633e-06
TIMM22	3194	2.26699637210509e-06
TIMM23	1190	5.81825672298082e-05
TIMM23B	2495	1.8441162248743e-06
TIMM23B-AGAP6	3593	1.47757497946693e-07
TIMM29	1347	8.46284025127169e-06
TIMM44	1843	3.09583381275069e-05
TIMM50	5037	2.2947614900734e-05
TIMM8A	1210	1.00669734169228e-05
TIMM8AP1	295	4.99898954917577e-08
TIMM8B	780	5.17469121390738e-05
TIMM8BP1	211	6.98910861140689e-08
TIMM8BP2	251	1.76259193267751e-07
TIMM9	1252	1.14607425339271e-05
TIMM9P1	256	1.03689978539544e-06
TIMM9P2	266	1.66319765075961e-07
TIMM9P3	274	5.38212378469654e-08
TIMMDC1	2379	1.59619900642818e-05
TIMMDC1-DT	504	2.34079669366167e-07
TIMP1	769	0.000218808177802967
TIMP3	4597	9.96715000248052e-06
TIMP4	1194	4.94037493134624e-08
TINAG	1758	4.19426028727774e-08
TINAG-AS1	420	3.51119504049251e-08
TINAGL1	2207	3.87551931066595e-05
TINCR	603	1.05161164894353e-06
TINF2	1801	1.27327122762113e-05
TIPARP	3861	5.98130847457325e-06
TIPARP-AS1	512	5.18449892697722e-07
TIPIN	1728	1.86727302917303e-05
TIPINP1	757	1.94808707662728e-08
TIPRL	2998	1.42895566007502e-05
TIRAP	2189	6.60213740825361e-07
TIRAP-AS1	423	7.32121519081416e-07
TJAP1	2699	8.57283181839108e-06
TJAP1P1	1648	4.47421698121011e-08
TJP1	7230	7.73045679869429e-06
TJP2	4503	5.04339540792928e-07
TJP3	3076	2.44505194302177e-07
TK1	1431	0.000169111519623218
TK2	4824	3.5491893151844e-06
TKFC	4678	5.00919483993991e-06
TKT	2996	7.55514009483918e-05
TKTL2	2660	1.66319765075961e-08
TLCD1	1042	1.44922721978409e-05
TLCD2	5971	1.55595747398144e-07
TLCD3A	2224	1.33081238643559e-05
TLCD3B	2325	5.7719515891451e-07
TLCD4	6805	2.24293384879073e-06
TLCD4-RWDD3	1491	3.65955539431613e-07
TLCD5	3980	2.10830500195201e-06
TLDC2	2076	4.97250164694026e-08
TLE1	4135	6.86529912995935e-06
TLE1-DT	1452	1.01563492906808e-08
TLE1P1	589	5.00747679798592e-07
TLE3	5736	1.0214418961416e-05
TLE4	4886	7.54554808128762e-08
TLE5	1798	4.77514714172074e-05
TLE6	1977	2.83453074589076e-07
TLE7	1790	8.23855819556901e-09
TLK1	5723	8.46736064875855e-06
TLK1P1	2440	1.20877206312037e-08
TLK2	5640	1.33481441246808e-05
TLK2P1	3192	2.72579614985603e-07
TLK2P2	2240	3.29174535046172e-08
TLL1	7291	1.53720128504349e-07
TLL2	6769	3.28970290246764e-07
TLN2	12023	7.52867035397826e-06
TLNRD1	4866	1.77594599951914e-05
TLR1	2851	2.12075687819295e-07
TLR10	3991	3.69506869708558e-09
TLR12P	2706	5.4497483998775e-09
TLR2	3596	4.10095082593674e-09
TLR3	6015	2.13298531636901e-07
TLR4	12677	1.29125118551519e-06
TLR5	4235	1.0446530698986e-08
TLR6	6698	2.85561120686457e-06
TLR7	5003	2.94763525286199e-09
TLR8	4216	3.49786982212252e-09
TLR8-AS1	1349	7.65227088142918e-08
