GeneID	Length	TPM
RNA5SP192	120	3.40827748977044e-07
RNA5SP193	107	3.82236727824723e-07
RNA5SP194	113	1.08582291709501e-06
RNA5SP195	117	3.49566922027738e-07
RNA5SP196	102	4.00973822325935e-07
RNA5SP197	119	6.87383695415888e-07
RNA5SP198	127	9.66125902612094e-07
RNA5SP199	92	4.44557933448319e-07
RNA5SP20	84	9.73793568505841e-07
RNA5SP200	103	3.97080872594615e-07
RNA5SP201	124	3.29833305461656e-07
RNA5SP202	119	3.43691847707944e-07
RNA5SP203	136	6.01460733488902e-07
RNA5SP204	118	3.4660449048513e-07
RNA5SP205	136	3.00730366744451e-07
RNA5SP206	121	3.38010990721036e-07
RNA5SP207	107	3.82236727824723e-07
RNA5SP208	78	5.24350383041607e-07
RNA5SP209	97	4.21642576054076e-07
RNA5SP21	96	4.26034686221306e-07
RNA5SP210	120	3.40827748977044e-07
RNA5SP211	117	3.49566922027738e-07
RNA5SP212	107	2.67565709477306e-06
RNA5SP213	106	3.85842734690994e-07
RNA5SP214	118	3.4660449048513e-07
RNA5SP215	122	3.3524040882988e-07
RNA5SP216	123	3.32514877050775e-07
RNA5SP217	91	4.49443185464235e-07
RNA5SP218	109	3.75223209882985e-07
RNA5SP219	113	1.08582291709501e-06
RNA5SP22	109	3.75223209882985e-07
RNA5SP220	104	3.93262787281205e-07
RNA5SP221	103	3.97080872594615e-07
RNA5SP222	105	3.89517427402337e-07
RNA5SP223	120	3.40827748977044e-07
RNA5SP224	126	3.24597856168614e-07
RNA5SP225	135	3.02957999090706e-07
RNA5SP226	115	3.55646346758655e-07
RNA5SP227	113	3.61940972365003e-07
RNA5SP228	133	3.07513758475529e-07
RNA5SP229	99	4.13124544214599e-07
RNA5SP23	105	3.89517427402337e-07
RNA5SP230	122	3.3524040882988e-07
RNA5SP231	138	2.96371955632213e-07
RNA5SP232	119	3.43691847707944e-07
RNA5SP233	113	7.60076041966506e-06
RNA5SP234	119	3.43691847707944e-07
RNA5SP235	114	3.58766051554784e-07
RNA5SP236	116	3.52580429976253e-07
RNA5SP237	113	3.61940972365003e-07
RNA5SP238	120	3.40827748977044e-07
RNA5SP239	129	3.17049068815855e-07
RNA5SP24	95	1.72207704746296e-06
RNA5SP240	128	3.19526014665979e-07
RNA5SP241	114	3.58766051554784e-07
RNA5SP242	118	3.4660449048513e-07
RNA5SP243	35	1.16855228220701e-06
RNA5SP244	112	3.6517258818969e-07
RNA5SP245	121	3.38010990721036e-07
RNA5SP246	119	3.43691847707944e-07
RNA5SP247	105	1.55806970960935e-06
RNA5SP248	127	3.22041967537365e-07
RNA5SP249	99	4.13124544214599e-07
RNA5SP25	110	3.71812089793139e-07
RNA5SP251	137	2.98535254578433e-07
RNA5SP252	119	3.43691847707944e-07
RNA5SP253	50	8.17986597544907e-07
RNA5SP254	50	8.17986597544907e-07
RNA5SP255	107	3.82236727824723e-07
RNA5SP256	113	3.61940972365003e-07
RNA5SP257	116	3.52580429976253e-07
RNA5SP258	119	3.43691847707944e-07
RNA5SP259	109	3.75223209882985e-07
RNA5SP26	119	3.43691847707944e-07
RNA5SP260	111	7.36924862653069e-07
RNA5SP261	106	3.85842734690994e-07
RNA5SP262	126	1.29839142467446e-06
RNA5SP263	128	3.19526014665979e-07
RNA5SP264	107	3.82236727824723e-07
RNA5SP265	111	1.1053872939796e-06
RNA5SP266	108	3.78697498863383e-07
RNA5SP267	126	3.24597856168614e-07
RNA5SP268	124	3.29833305461656e-07
RNA5SP269	137	2.98535254578433e-07
RNA5SP27	119	3.43691847707944e-07
RNA5SP270	118	3.4660449048513e-07
RNA5SP271	88	4.64765112241424e-07
RNA5SP272	111	3.68462431326535e-07
RNA5SP273	113	3.61940972365003e-07
RNA5SP274	108	3.78697498863383e-07
RNA5SP275	118	3.4660449048513e-07
RNA5SP276	94	4.35099254013248e-07
RNA5SP277	98	4.17340100788218e-07
RNA5SP278	102	9.62337173582243e-06
RNA5SP279	117	3.49566922027738e-07
RNA5SP28	119	3.43691847707944e-07
RNA5SP280	115	3.55646346758655e-07
RNA5SP281	135	3.02957999090706e-07
RNA5SP282	108	7.57394997726765e-07
RNA5SP283	119	3.43691847707944e-07
RNA5SP284	118	3.4660449048513e-07
RNA5SP285	119	3.43691847707944e-07
RNA5SP286	106	3.85842734690994e-07
RNA5SP287	103	3.97080872594615e-07
RNA5SP288	93	4.39777740615541e-07
RNA5SP289	137	2.98535254578433e-07
RNA5SP29	106	3.85842734690994e-07
RNA5SP290	127	3.22041967537365e-07
RNA5SP291	105	3.89517427402337e-07
RNA5SP292	118	3.4660449048513e-07
RNA5SP293	113	3.61940972365003e-07
RNA5SP294	99	4.13124544214599e-07
RNA5SP295	121	6.76021981442072e-07
RNA5SP296	111	3.68462431326535e-07
RNA5SP297	113	3.61940972365003e-07
RNA5SP298	111	3.68462431326535e-07
RNA5SP299	116	3.52580429976253e-07
RNA5SP30	115	3.55646346758655e-07
RNA5SP300	107	3.82236727824723e-07
RNA5SP301	121	6.76021981442072e-07
RNA5SP302	100	4.08993298772453e-07
RNA5SP303	130	3.14610229824964e-07
RNA5SP304	104	3.93262787281205e-07
RNA5SP305	119	1.71845923853972e-06
RNA5SP306	107	3.82236727824723e-07
RNA5SP307	116	3.52580429976253e-07
RNA5SP308	115	3.55646346758655e-07
RNA5SP309	106	3.85842734690994e-07
RNA5SP31	127	3.22041967537365e-07
RNA5SP310	116	1.05774128992876e-06
RNA5SP311	116	7.05160859952506e-07
RNA5SP312	116	3.52580429976253e-07
RNA5SP315	116	3.52580429976253e-07
RNA5SP317	116	4.93612601966754e-06
RNA5SP318	92	4.44557933448319e-07
RNA5SP319	119	1.71845923853972e-06
RNA5SP320	124	3.29833305461656e-07
RNA5SP321	111	3.68462431326535e-07
RNA5SP322	119	1.37476739083178e-06
RNA5SP323	133	5.22773389408399e-06
RNA5SP324	108	3.78697498863383e-07
RNA5SP325	130	3.14610229824964e-07
RNA5SP326	110	3.71812089793139e-07
RNA5SP327	101	4.04943860170746e-07
RNA5SP328	109	3.75223209882985e-07
RNA5SP329	119	3.43691847707944e-07
RNA5SP33	98	4.17340100788218e-07
RNA5SP330	96	4.26034686221306e-07
RNA5SP331	107	3.82236727824723e-07
RNA5SP332	115	3.55646346758655e-07
RNA5SP333	118	3.4660449048513e-07
RNA5SP334	118	6.9320898097026e-07
RNA5SP335	110	3.71812089793139e-07
RNA5SP336	117	3.49566922027738e-07
RNA5SP337	109	3.75223209882985e-07
RNA5SP338	85	4.81168586791122e-07
RNA5SP339	122	3.3524040882988e-07
RNA5SP34	130	3.14610229824964e-07
RNA5SP340	107	3.82236727824723e-07
RNA5SP341	117	3.49566922027738e-07
RNA5SP342	50	8.17986597544907e-07
RNA5SP343	107	1.14671018347417e-06
RNA5SP344	104	3.93262787281205e-07
RNA5SP345	108	3.78697498863383e-07
RNA5SP346	121	3.38010990721036e-07
RNA5SP347	119	3.43691847707944e-07
RNA5SP349	109	3.75223209882985e-07
RNA5SP35	129	3.17049068815855e-07
RNA5SP350	111	3.68462431326535e-07
RNA5SP351	109	3.75223209882985e-07
RNA5SP352	134	3.05218879680935e-07
RNA5SP353	118	3.4660449048513e-07
RNA5SP354	136	3.00730366744451e-07
RNA5SP355	135	9.08873997272119e-07
RNA5SP356	94	4.35099254013248e-07
RNA5SP357	119	6.87383695415888e-07
RNA5SP358	117	3.49566922027738e-07
RNA5SP359	113	3.61940972365003e-07
RNA5SP36	133	3.07513758475529e-07
RNA5SP360	118	3.4660449048513e-07
RNA5SP361	118	3.4660449048513e-07
RNA5SP362	118	3.4660449048513e-07
RNA5SP363	115	3.55646346758655e-07
RNA5SP364	78	5.24350383041607e-07
RNA5SP365	107	3.82236727824723e-07
RNA5SP366	123	3.32514877050775e-07
RNA5SP367	118	3.4660449048513e-07
RNA5SP368	116	3.17322386978628e-06
RNA5SP369	108	3.78697498863383e-07
RNA5SP37	130	3.14610229824964e-07
RNA5SP370	121	6.76021981442072e-07
RNA5SP371	125	3.27194639017963e-07
RNA5SP372	115	3.55646346758655e-07
RNA5SP373	95	4.3051926186574e-07
RNA5SP374	125	3.27194639017963e-07
RNA5SP375	119	3.43691847707944e-07
RNA5SP376	112	3.6517258818969e-07
RNA5SP377	112	3.6517258818969e-07
RNA5SP378	120	3.40827748977044e-07
RNA5SP379	113	4.70523264074504e-06
RNA5SP38	119	3.43691847707944e-07
RNA5SP380	98	4.17340100788218e-07
RNA5SP382	112	3.6517258818969e-07
RNA5SP383	120	3.40827748977044e-07
RNA5SP384	116	3.52580429976253e-07
RNA5SP385	110	3.71812089793139e-07
RNA5SP386	107	7.64473455649445e-07
RNA5SP387	106	3.85842734690994e-07
RNA5SP388	119	3.43691847707944e-07
RNA5SP389	115	3.55646346758655e-07
RNA5SP39	120	3.40827748977044e-07
RNA5SP390	113	3.61940972365003e-07
RNA5SP391	119	3.43691847707944e-07
RNA5SP392	112	3.6517258818969e-07
RNA5SP393	117	3.49566922027738e-07
RNA5SP394	119	3.43691847707944e-07
RNA5SP395	118	3.4660449048513e-07
RNA5SP396	120	3.40827748977044e-07
RNA5SP397	118	3.4660449048513e-07
RNA5SP399	117	3.49566922027738e-07
RNA5SP40	110	3.71812089793139e-07
RNA5SP400	111	3.68462431326535e-07
RNA5SP401	127	3.22041967537365e-07
RNA5SP402	110	7.43624179586279e-07
RNA5SP403	108	3.78697498863383e-07
RNA5SP404	132	3.09843408160949e-07
RNA5SP405	114	3.58766051554784e-07
RNA5SP406	112	3.6517258818969e-07
RNA5SP407	110	3.71812089793139e-07
RNA5SP408	100	4.08993298772453e-07
RNA5SP409	109	3.75223209882985e-07
RNA5SP41	101	4.04943860170746e-07
RNA5SP410	106	3.85842734690994e-07
RNA5SP411	114	3.58766051554784e-07
RNA5SP412	123	3.32514877050775e-07
RNA5SP413	109	3.75223209882985e-07
RNA5SP414	136	6.01460733488902e-07
RNA5SP415	115	3.55646346758655e-07
RNA5SP416	111	3.68462431326535e-07
RNA5SP417	108	3.78697498863383e-07
RNA5SP418	117	3.49566922027738e-07
RNA5SP419	135	3.02957999090706e-07
RNA5SP42	115	3.55646346758655e-07
RNA5SP420	137	2.98535254578433e-07
RNA5SP421	134	3.05218879680935e-07
RNA5SP422	111	3.68462431326535e-07
RNA5SP423	109	3.75223209882985e-07
RNA5SP425	112	3.6517258818969e-07
RNA5SP426	121	3.38010990721036e-07
RNA5SP427	119	3.43691847707944e-07
RNA5SP428	132	3.09843408160949e-07
RNA5SP429	109	3.75223209882985e-07
RNA5SP43	110	3.71812089793139e-07
RNA5SP430	110	3.71812089793139e-07
RNA5SP431	120	3.40827748977044e-07
RNA5SP432	116	3.52580429976253e-07
RNA5SP433	114	3.58766051554784e-07
RNA5SP434	121	3.38010990721036e-07
RNA5SP435	108	3.78697498863383e-07
RNA5SP436	115	3.55646346758655e-07
RNA5SP437	129	3.17049068815855e-07
RNA5SP438	112	3.6517258818969e-07
RNA5SP439	124	3.29833305461656e-07
RNA5SP44	133	1.53756879237764e-06
RNA5SP440	119	3.43691847707944e-07
RNA5SP441	88	4.64765112241424e-07
RNA5SP442	107	3.82236727824723e-07
RNA5SP443	132	3.09843408160949e-07
RNA5SP444	106	3.85842734690994e-07
RNA5SP445	115	3.55646346758655e-07
RNA5SP446	82	4.98772315576163e-07
RNA5SP447	119	3.43691847707944e-07
RNA5SP448	111	3.68462431326535e-07
RNA5SP449	130	3.14610229824964e-07
RNA5SP45	92	4.44557933448319e-07
RNA5SP450	102	4.00973822325935e-07
RNA5SP451	110	3.71812089793139e-07
RNA5SP452	119	3.43691847707944e-07
RNA5SP453	119	3.43691847707944e-07
RNA5SP454	127	3.22041967537365e-07
RNA5SP455	119	3.43691847707944e-07
RNA5SP456	114	3.58766051554784e-07
RNA5SP457	124	3.29833305461656e-07
RNA5SP458	119	3.43691847707944e-07
RNA5SP459	100	4.08993298772453e-07
RNA5SP46	120	3.40827748977044e-07
RNA5SP460	100	4.08993298772453e-07
RNA5SP461	104	3.93262787281205e-07
RNA5SP462	112	2.19103552913814e-06
RNA5SP464	108	3.78697498863383e-07
RNA5SP465	109	1.12566962964895e-06
RNA5SP466	108	3.78697498863383e-07
RNA5SP467	118	3.4660449048513e-07
RNA5SP468	93	4.39777740615541e-07
RNA5SP469	109	3.75223209882985e-07
RNA5SP47	109	3.75223209882985e-07
RNA5SP470	106	3.85842734690994e-07
RNA5SP471	106	3.85842734690994e-07
RNA5SP472	119	3.43691847707944e-07
RNA5SP473	125	3.27194639017963e-07
RNA5SP474	90	4.54436998636059e-07
RNA5SP475	110	3.71812089793139e-07
RNA5SP476	103	3.97080872594615e-07
RNA5SP477	119	3.43691847707944e-07
RNA5SP478	115	3.55646346758655e-07
RNA5SP479	117	3.49566922027738e-07
RNA5SP48	126	2.2721849931803e-06
RNA5SP480	109	3.75223209882985e-07
RNA5SP481	122	3.3524040882988e-07
RNA5SP482	118	3.4660449048513e-07
RNA5SP483	118	3.4660449048513e-07
RNA5SP484	111	3.68462431326535e-07
RNA5SP485	119	3.43691847707944e-07
RNA5SP486	83	4.92763010569221e-07
RNA5SP487	122	3.3524040882988e-07
RNA5SP488	116	3.52580429976253e-07
RNA5SP489	109	3.75223209882985e-07
RNA5SP49	115	3.55646346758655e-07
RNA5SP490	136	3.00730366744451e-06
RNA5SP491	118	6.9320898097026e-07
RNA5SP492	114	3.58766051554784e-07
RNA5SP493	91	8.98886370928469e-07
RNA5SP494	129	1.90229441289513e-06
RNA5SP495	110	3.71812089793139e-07
RNA5SP496	109	3.75223209882985e-07
RNA5SP497	97	4.21642576054076e-07
RNA5SP498	120	3.40827748977044e-07
RNA5SP499	119	3.43691847707944e-07
RNA5SP50	107	3.82236727824723e-07
RNA5SP500	119	3.43691847707944e-07
RNA5SP501	112	3.6517258818969e-07
RNA5SP502	119	3.43691847707944e-07
RNA5SP503	117	3.49566922027738e-07
RNA5SP504	117	3.49566922027738e-07
RNA5SP505	108	3.78697498863383e-07
RNA5SP507	121	2.36607693504725e-06
RNA5SP508	119	3.43691847707944e-07
RNA5SP509	119	3.43691847707944e-07
RNA5SP51	119	3.43691847707944e-07
RNA5SP510	99	4.13124544214599e-07
RNA5SP511	115	3.55646346758655e-07
RNA5SP512	120	3.40827748977044e-07
RNA5SP513	118	3.4660449048513e-07
RNA5SP514	111	3.68462431326535e-07
RNA5SP515	118	3.4660449048513e-07
RNA5SP516	119	3.43691847707944e-07
RNA5SP517	117	3.49566922027738e-07
RNA5SP518	119	3.43691847707944e-07
RNA5SP519	119	3.43691847707944e-07
RNA5SP52	134	6.10437759361871e-07
RNA5SP520	113	3.61940972365003e-07
RNA5SP521	116	3.52580429976253e-07
RNA5SP522	116	3.52580429976253e-07
RNA5SP523	113	3.61940972365003e-07
RNA5SP524	116	3.52580429976253e-07
RNA5SP525	112	3.6517258818969e-07
RNA5SP526	87	4.70107239968337e-07
RNA5SP527	127	1.93225180522419e-06
RNA5SP528	119	6.87383695415888e-07
RNA5SP529	110	3.71812089793139e-07
RNA5SP53	120	1.02248324693113e-06
RNA5SP530	118	2.42623143339591e-06
RNA5SP531	102	4.00973822325935e-07
RNA5SP532	119	1.03107554312383e-06
RNA5SP533	110	3.71812089793139e-07
RNA5SP534	84	4.86896784252921e-07
RNA5SP535	107	3.82236727824723e-07
RNA5SP536	123	3.32514877050775e-07
RNA5SP54	92	4.44557933448319e-07
RNA5SP55	125	3.27194639017963e-07
RNA5SP56	118	3.4660449048513e-07
RNA5SP57	123	3.32514877050775e-07
RNA5SP59	110	3.71812089793139e-07
RNA5SP60	87	4.70107239968337e-07
RNA5SP61	100	4.08993298772453e-07
RNA5SP62	110	3.71812089793139e-07
RNA5SP63	112	3.6517258818969e-07
RNA5SP64	107	3.82236727824723e-07
RNA5SP65	119	3.43691847707944e-07
RNA5SP66	101	4.04943860170746e-07
RNA5SP67	131	3.1220862501714e-07
RNA5SP68	119	3.43691847707944e-07
RNA5SP69	117	3.49566922027738e-07
RNA5SP70	79	5.17713036420827e-07
RNA5SP72	117	3.49566922027738e-07
RNA5SP73	108	3.78697498863383e-07
RNA5SP74	109	3.75223209882985e-07
RNA5SP75	111	3.68462431326535e-07
RNA5SP76	87	4.70107239968337e-07
RNA5SP77	120	3.40827748977044e-07
RNA5SP78	118	3.4660449048513e-07
RNA5SP79	109	3.75223209882985e-07
RNA5SP80	111	3.68462431326535e-07
RNA5SP82	92	8.89115866896638e-07
RNA5SP84	107	3.82236727824723e-07
RNA5SP86	98	4.17340100788218e-07
RNA5SP87	118	3.4660449048513e-07
RNA5SP88	109	7.5044641976597e-07
RNA5SP89	108	3.78697498863383e-07
RNA5SP90	99	4.13124544214599e-07
RNA5SP91	119	6.87383695415888e-07
RNA5SP92	110	3.71812089793139e-07
RNA5SP93	114	3.58766051554784e-07
RNA5SP94	108	3.78697498863383e-07
RNA5SP95	137	2.98535254578433e-07
RNA5SP96	107	3.82236727824723e-07
RNA5SP97	84	4.86896784252921e-07
RNA5SP98	137	2.98535254578433e-07
RNA5SP99	114	2.1525963093287e-06
RNASE1	914	3.17708142372475e-06
RNASE10	3901	6.18574843054979e-07
RNASE11-AS1	1980	2.065622721073e-08
RNASE12	807	5.06807061675902e-08
RNASE13	1631	2.50762292319101e-08
RNASE2	720	1.70413874488522e-06
RNASE2CP	783	1.04468275548519e-07
RNASE3	734	5.57211578709064e-08
RNASE4	2061	1.98444104207886e-08
RNASE6	844	4.8458921655504e-08
RNASE7	1362	3.00288765618541e-08
RNASE8	634	6.450998403351e-08
RNASE9	1247	3.27981795326747e-08
RNASEH1	5289	2.25104838859257e-05
RNASEH1-DT	4368	2.41575712187026e-06
RNASEH1P1	742	3.70409025303354e-05
RNASEH1P2	790	3.10627821852496e-07
RNASEH2A	1164	4.76104742127727e-05
RNASEH2B	1513	1.87872004393163e-05
RNASEH2B-AS1	794	7.72657365439144e-07
RNASEH2C	2645	1.41330765624961e-05
RNASEH2CP1	502	8.14727686797716e-08
RNASEK	603	3.14714578159898e-05
RNASEK-C17orf49	900	4.54436998636059e-08
RNASEL	4238	7.3827247182852e-06
RNASET2	8614	1.42915002241129e-06
RND1	1653	9.64956966250797e-07
RND2	4162	1.297143571311e-06
RND3	2684	0.000212999565210185
RNF10	3814	8.81898502649359e-05
RNF103	3482	1.17576763949232e-05
RNF103-CHMP3	1135	1.65759398621435e-06
RNF10P1	369	1.10838292350258e-07
RNF11	3074	7.09950631831428e-05
RNF111	5905	4.69874773729437e-05
RNF112	3174	5.79858174063024e-07
RNF113A	1259	8.67364660621486e-06
RNF113B	1380	8.89115866896638e-08
RNF114	2447	4.74178172708398e-05
RNF115	9135	1.08885791200285e-05
RNF11P1	440	9.29530224482848e-08
RNF11P2	440	9.29530224482848e-08
RNF121	2282	2.72960908865226e-05
RNF122	1872	5.70231041557747e-06
RNF123	4255	2.2117357943018e-05
RNF125	5573	1.04945346715343e-06
RNF126	1631	6.75553615507658e-05
RNF126P1	925	4.42154917591841e-08
RNF128	2803	1.89686510311876e-07
RNF13	2336	2.56496225471594e-05
RNF130	1904	4.51954779735946e-05
RNF133	1383	8.87187199072567e-08
RNF135	2054	7.8652557456241e-06
RNF138	3551	1.98104329453286e-05
RNF138P1	546	9.73793568505841e-07
RNF138P2	592	6.90867058737252e-08
RNF139	3199	7.31431904431762e-05
RNF139-DT	5654	5.35293670130201e-07
RNF14	4170	1.28288545514237e-05
RNF141	4049	1.34546572972316e-05
RNF144A	5720	4.09207805747334e-05
RNF144B	5032	2.02383408971266e-06
RNF145	3615	9.89277290308805e-05
RNF146	2119	1.2217685612221e-05
RNF148	1255	2.93301967247178e-07
RNF149	2953	1.9210081456058e-05
RNF14P1	1253	2.28487876409192e-07
RNF14P2	153	2.67315881550623e-07
RNF14P3	1393	1.46803050528519e-06
RNF14P4	1242	3.29302172924681e-08
RNF150	10432	7.49611950970984e-06
RNF151	788	6.74735137568768e-07
RNF152	8745	4.38223808976317e-06
RNF152P1	604	9.47997712386481e-07
RNF157	5054	2.25779838459665e-06
RNF157-AS1	1812	2.257137410444e-08
RNF165	7802	9.06893625834843e-07
RNF166	1864	1.94842301131941e-05
RNF167	1775	2.99083550313602e-05
RNF168	5347	7.11971128665419e-05
RNF169	7842	3.06562434351502e-05
RNF17	5102	8.01633278660238e-09
RNF170	3764	2.74907823032494e-06
RNF175	1358	3.01173268610054e-08
RNF180	4945	1.05866819500251e-05
RNF181	685	3.49286247856767e-05
RNF182	3629	1.02558253481106e-05
RNF183	1853	6.62158605675855e-08
RNF185	3182	3.50767665729109e-05
RNF185-AS1	353	1.15862124298145e-07
RNF186	1255	3.25891074719086e-08
RNF186-AS1	447	9.14973822757166e-08
RNF187	3118	5.63775881373959e-05
RNF19A	4186	8.6928174371202e-05
RNF19B	2677	3.21755654544186e-05
RNF19BPX	625	6.54389278035925e-08
RNF19BPY	1550	2.63866644369325e-08
RNF2	3407	2.79704838902206e-05
RNF20	3938	7.1308989064796e-05
RNF207	3981	3.7087812322747e-06
RNF207-AS1	378	7.57394997726765e-07
RNF208	1732	5.90348294994881e-07
RNF212	2390	1.71126903252073e-08
RNF212B	1610	5.08066209655222e-08
RNF213	21079	0.000229378902166045
RNF213-AS1	3651	3.89837491023867e-06
RNF214	3477	1.75383666514158e-05
RNF215	2011	2.97338738341784e-05
RNF216	5777	0.000387435663412195
RNF216-IT1	337	8.37404677011848e-06
RNF216P1	946	0.000109641332525047
RNF217	11433	6.68598334125527e-06
RNF217-AS1	1815	4.50681320961381e-08
RNF220	3042	4.43681093342898e-05
RNF222	3070	3.9966771867015e-08
RNF223	1900	1.07629815466435e-07
RNF224	1569	7.55946823734936e-07
RNF225	1424	8.61643185616123e-07
RNF227	2850	6.77350305335432e-06
RNF24	7328	1.67158150903862e-05
RNF25	1477	3.84348475759083e-05
RNF26	2783	2.82165696601908e-05
RNF2P1	1010	4.04943860170746e-08
RNF31	3502	1.98540436297307e-07
RNF32	1679	1.90002842788871e-06
RNF32-AS1	3727	1.86554496354486e-07
RNF32-DT	2227	1.83652132363024e-08
RNF34	1986	7.75357386645663e-05
RNF38	5061	5.54375425721998e-05
RNF39	2206	1.85400407421783e-08
RNF4	2921	0.000103809528144436
RNF40	5309	9.92168900902322e-05
RNF41	5593	3.52320706863165e-05
RNF43	4522	4.52226115405189e-07
RNF44	4122	2.79409298724704e-05
RNF5	1168	1.15204448027515e-05
RNF5P1	540	9.84613497044795e-07
RNF6	3520	6.1999665973006e-05
RNF6P1	1784	2.29256333392631e-08
RNF7	2669	1.29179974097107e-05
RNF7P1	342	1.19588683851595e-07
RNF8	5616	1.41501776979145e-05
RNFT1	2122	1.20269471458064e-05
RNFT1-DT	1603	3.57199387574195e-07
RNFT1P2	757	5.40281768523716e-08
RNFT1P3	1052	1.55510759989526e-07
RNFT2	5727	2.54094317623955e-05
RNGTT	4825	2.68367416355148e-05
RNGTTP1	728	2.80901990915147e-07
RNH1	2973	5.22350338190046e-05
RNLS	2409	2.0712819614047e-06
RNMT	6236	0.000110820393992273
RNPC3	2144	5.78008253395771e-06
RNPC3-DT	2647	1.54512013136552e-08
RNPEP	2399	3.85977835940323e-05
RNPEPL1	5761	1.24309541078036e-05
RNPS1	1951	0.000359855405777957
RNPS1P1	918	2.3612902870305e-06
RNU1-1	164	1.24693078894041e-06
RNU1-100P	165	2.4787472652876e-07
RNU1-101P	127	3.22041967537365e-07
RNU1-103P	125	3.27194639017963e-07
RNU1-104P	175	2.33710456441402e-07
RNU1-105P	161	2.54033104827611e-07
RNU1-107P	154	2.65580064137957e-07
RNU1-108P	161	2.54033104827611e-07
RNU1-109P	147	5.00808120945861e-06
RNU1-112P	164	2.49386157788081e-07
RNU1-114P	166	2.4638150528461e-07
RNU1-115P	160	2.55620811732783e-07
RNU1-117P	158	2.58856518210414e-07
RNU1-119P	165	2.4787472652876e-07
RNU1-11P	164	2.49386157788081e-07
RNU1-123P	160	2.55620811732783e-07
RNU1-124P	145	2.82064343981002e-07
RNU1-125P	129	3.17049068815855e-07
RNU1-128P	160	2.55620811732783e-07
RNU1-129P	167	9.79624667718451e-07
RNU1-130P	160	2.55620811732783e-07
RNU1-131P	161	2.54033104827611e-07
RNU1-132P	164	2.49386157788081e-07
RNU1-133P	167	2.44906166929613e-07
RNU1-134P	165	1.73512308570132e-06
RNU1-136P	164	2.49386157788081e-07
RNU1-138P	164	4.98772315576163e-07
RNU1-139P	165	2.4787472652876e-07
RNU1-140P	165	2.4787472652876e-07
RNU1-141P	158	2.58856518210414e-07
RNU1-142P	145	2.82064343981002e-07
RNU1-143P	146	2.80132396419489e-07
RNU1-146P	165	2.4787472652876e-07
RNU1-148P	162	2.52464999242255e-07
RNU1-149P	161	2.54033104827611e-07
RNU1-14P	152	2.69074538666088e-07
RNU1-150P	162	2.52464999242255e-07
RNU1-151P	125	3.27194639017963e-07
RNU1-153P	146	4.48211834271182e-06
RNU1-154P	167	2.44906166929613e-07
RNU1-155P	135	3.02957999090706e-07
RNU1-15P	144	2.84023124147537e-07
RNU1-16P	164	4.23956468239738e-06
RNU1-17P	152	2.69074538666088e-07
RNU1-18P	164	2.49386157788081e-07
RNU1-19P	165	4.95749453057519e-07
RNU1-2	164	1.99508926230465e-06
RNU1-20P	162	2.52464999242255e-07
RNU1-21P	163	2.50916134216229e-07
RNU1-22P	158	2.58856518210414e-07
RNU1-23P	144	2.84023124147537e-07
RNU1-24P	165	2.4787472652876e-07
RNU1-27P	164	2.49386157788081e-07
RNU1-28P	164	2.49386157788081e-07
RNU1-29P	126	3.24597856168614e-07
RNU1-3	164	2.49386157788081e-07
RNU1-30P	163	7.52748402648687e-07
RNU1-31P	176	2.32382556120712e-07
RNU1-32P	159	2.57228489793996e-07
RNU1-33P	162	2.52464999242255e-07
RNU1-34P	157	2.60505285842327e-07
RNU1-35P	153	2.67315881550623e-07
RNU1-36P	165	2.4787472652876e-07
RNU1-38P	144	2.84023124147537e-07
RNU1-39P	165	2.4787472652876e-07
RNU1-4	164	7.48158473364244e-07
RNU1-40P	164	2.49386157788081e-07
RNU1-41P	162	2.52464999242255e-07
RNU1-42P	160	2.55620811732783e-07
RNU1-43P	165	2.4787472652876e-07
RNU1-44P	163	2.50916134216229e-07
RNU1-45P	141	2.90066169342165e-07
RNU1-46P	164	2.49386157788081e-07
RNU1-47P	163	2.50916134216229e-07
RNU1-48P	162	2.52464999242255e-07
RNU1-49P	159	2.57228489793996e-07
RNU1-51P	176	2.32382556120712e-07
RNU1-52P	164	2.49386157788081e-07
RNU1-54P	120	3.40827748977044e-07
RNU1-55P	158	2.58856518210414e-07
RNU1-56P	164	2.49386157788081e-07
RNU1-57P	166	2.4638150528461e-07
RNU1-58P	163	2.50916134216229e-07
RNU1-5P	144	2.84023124147537e-07
RNU1-61P	151	2.7085648925328e-07
RNU1-62P	164	9.97544631152325e-07
RNU1-63P	164	2.49386157788081e-07
RNU1-64P	163	2.50916134216229e-07
RNU1-65P	148	2.76346823494901e-07
RNU1-67P	164	1.74570310451657e-06
RNU1-68P	146	2.80132396419489e-07
RNU1-6P	144	2.84023124147537e-07
RNU1-70P	164	2.49386157788081e-07
RNU1-72P	153	5.34631763101246e-07
RNU1-73P	164	2.49386157788081e-07
RNU1-74P	171	2.39177367703189e-07
RNU1-75P	129	3.17049068815855e-07
RNU1-76P	159	2.57228489793996e-07
RNU1-77P	162	2.52464999242255e-07
RNU1-78P	165	2.4787472652876e-07
RNU1-7P	164	2.49386157788081e-07
RNU1-80P	161	2.54033104827611e-07
RNU1-82P	165	2.4787472652876e-07
RNU1-83P	164	2.49386157788081e-07
RNU1-84P	164	2.49386157788081e-07
RNU1-86P	154	2.65580064137957e-07
RNU1-88P	128	3.19526014665979e-07
RNU1-89P	164	2.49386157788081e-07
